SUID	alias	canonicalName	Column 1	Column 3	EnsId	GoDesc	GoId	InterDesc	InterId	KeggDesc	KeggId	MCODE_Cluster	MCODE_Node_Status	MCODE_Score	name	PsId	PsIdUniq	selected	shared name	SwId
488	NCL	NCL	NCL	NCL	ENSG00000115053	C:nucleolus|F:RNA binding|F:nucleotide binding	5730|3723|166	a_b_plait_nuc_bd|RRM_RNP1	IPR012677|IPR000504	Pathogenic Escherichia coli infection - EHEC|Pathogenic Escherichia coli infection - EPEC	5130|5131		Unclustered	0	NCL	200610_s_at	200610_s_at	TRUE	NCL	P19338|Q6ZS99|Q9BQ02
489	NDUFA3	NDUFA3	NDUFA3	NDUFA3	ENSG00000170906	F:NADH dehydrogenase (ubiquinone) activity	8137			Oxidative phosphorylation	190	Cluster 7	Clustered	2,08333E+16	NDUFA3	218563_at	218563_at	TRUE	NDUFA3	O95167|Q6FGG4
490	NDUFA13	NDUFA13	NDUFA13	NDUFA13	ENSG00000130288	C:cytoplasm|C:mitochondrial electron transport chain|C:mitochondrion|C:nucleoplasm|F:ATP binding|F:NADH dehydrogenase (ubiquinone) activity|F:protein binding|P:apoptotic nuclear changes|P:induction of apoptosis by extracellular sig...|P:negative regulation of cell growth|P:negative regulation of protein biosynthesis|P:negative regulation of transcription, DNA-d...|P:protein import into nucleus	5737|5746|5739|5654|5524|8137|5515|30262|8624|30308|17148|45892|6606	GRIM-19	IPR009346	Ubiquinone biosynthesis|Oxidative phosphorylation	130|190		Unclustered	6,66667E+15	NDUFA13	220864_s_at	220864_s_at	TRUE	NDUFA13	Q6PKI0|Q9P0J0
491	216342_x_at	216342_x_at	216342_x_at	216342_x_at	ENSG00000180967							Cluster 1	Clustered	8,99863E+15	216342_x_at	216342_x_at	216342_x_at	TRUE	216342_x_at	---
492	TRBV3-1	TRBV3-1	TRBV3-1	TRBV3-1	ENSG00000186144	C:plasma membrane|F:MHC protein binding|F:peptide antigen binding|P:immune response|C:integral to membrane|C:membrane|F:receptor activity	5886|42287|42605|6955|16021|16020|4872	Ig-like|Ig-like_fold|Ig_sub|Ig_V-set|Ig_C1-set|Ig_V-set_sub	IPR007110|IPR013783|IPR003599|IPR013106|IPR003597|IPR003596				Unclustered	1125	TRBV3-1	211796_s_at	211796_s_at	TRUE	TRBV3-1	P04435|Q2YDB4|Q32P21|Q6GMR4|Q6GMV6|Q6IPU1|Q6NS87|Q6PIV3|Q8N2T6|Q8N3Z8
493	GPSM3	GPSM3	GPSM3	GPSM3	ENSG00000196788	F:protein binding|P:immune response	5515|6955	GoLoco	IPR003109				Unclustered	0	GPSM3	204265_s_at|214847_s_at	214847_s_at	TRUE	GPSM3	Q9Y4H3|Q9Y4H4|Q9Y4H5
494	CXorf9	CXorf9	CXorf9	CXorf9	ENSG00000122122			SAM|SAM_2|SAM_type|SH3|SH3_2	IPR001660|IPR011510|IPR013761|IPR001452|IPR011511				Unclustered	6,66667E+15	CXorf9	204923_at	204923_at	TRUE	CXorf9	O75995
495	PCM1	PCM1	PCM1	PCM1	ENSG00000078674	F:ATP binding|F:nucleotide binding|F:protein-tyrosine kinase activity|P:protein amino acid phosphorylation|C:nucleus|F:DNA binding|F:DNA-directed RNA polymerase activity|P:transcription|C:cytoplasm|C:pericentriolar material	5524|166|4713|6468|5634|3677|3899|6350|5737|242						Unclustered	6,66667E+15	PCM1	202174_s_at|209996_x_at|209997_x_at|214118_x_at|214937_x_at	214937_x_at	TRUE	PCM1	Q15154|Q58F13|Q6P1K7|Q8NB85|Q9BWC1|Q9H4A2|Q9P1R8
496	BCLAF1	BCLAF1	BCLAF1	BCLAF1	ENSG00000029363	C:nucleus|F:DNA binding|F:protein binding|F:transcriptional repressor activity|P:induction of apoptosis|P:negative regulation of transcription	5634|3677|5515|16564|6917|16481					Cluster 12	Seed	1,66667E+16	BCLAF1	201083_s_at|201084_s_at|201101_s_at|214499_s_at	214499_s_at	TRUE	BCLAF1	Q6DCA8|Q9NYF8
497	MGEA5	MGEA5	MGEA5	MGEA5	ENSG00000198408	F:hyalurononglucosaminidase activity|P:glycoprotein catabolism	4415|6516	Hyal_ase	IPR011496			Cluster 12	Clustered	16	MGEA5	200898_s_at|200899_s_at|214972_at	214972_at	TRUE	MGEA5	O60502|O75166|Q86WV0|Q8IV98|Q9BVA5|Q9HAR0
498	RPL7	RPL7	RPL7	RPL7	ENSG00000172170	C:cytosolic large ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:large ribosomal subunit|F:transcription regulator activity	5842|3723|3735|6412|15934|30528	Ribosomal_L30|Ribosomal_L30_N|Ribosomal_L7_euk	IPR000517|IPR012988|IPR005998	Ribosome	3010	Cluster 1	Clustered	9,34028E+15	RPL7	200717_x_at|212042_x_at|216580_at|216588_at|216948_at|217092_x_at	217092_x_at	TRUE	RPL7	P18124|Q15289|Q3KQU0|Q5I0X1|---
499	HSP90B1	HSP90B1	HSP90B1	HSP90B1	ENSG00000166598	C:cytosol|C:endoplasmic reticulum|C:endoplasmic reticulum lumen|C:endoplasmic reticulum membrane|C:microsome|C:perinuclear region|F:calcium ion binding|F:low-density lipoprotein receptor binding|F:protein binding|F:RNA binding|F:virion binding|P:anti-apoptosis|P:protein transport|P:response to hypoxia|P:sequestering of calcium ion|P:protein folding|P:response to unfolded protein|F:ATP binding|F:nucleotide binding|F:unfolded protein binding	5829|5783|5788|5789|5792|48471|5509|50750|5515|3723|46790|6916|15031|1666|51208|6457|6986|5524|166|51082	ATP_bd_ATPase|Endoplasmin|ER_target_S|Hsp90	IPR003594|IPR015566|IPR000886|IPR001404				Unclustered	10	HSP90B1	200598_s_at|200599_s_at|216449_x_at|216450_x_at	216450_x_at	TRUE	HSP90B1	P14625|Q16251|Q59FC6|Q5CAQ5|Q96GW1
500	SERBP1	SERBP1	SERBP1	SERBP1	ENSG00000142864	F:mRNA 3'-UTR binding|F:protein binding|P:regulation of mRNA stability	3730|5515|43488	HABP4_PAIRBP1_bd	IPR006861			Cluster 19	Clustered	1125	SERBP1	209669_s_at|210076_x_at|210466_s_at|217724_at|217725_x_at	217725_x_at	TRUE	SERBP1	Q5VU21|Q63HR1|Q8NC51
501	TIMM13	TIMM13	TIMM13	TIMM13	ENSG00000099800	C:nucleus|F:NAD(P)+-protein-arginine ADP-ribosyltransfe...|F:zinc ion binding|P:protein amino acid ADP-ribosylation|C:mitochondrial inner membrane presequence tr...|P:protein targeting to mitochondrion|P:sensory perception of sound	5634|3956|8270|6471|5744|6626|7605	SIR2|Znf_Tim10_DDP	IPR003000|IPR004217				Unclustered	6,66667E+15	TIMM13	218188_s_at	218188_s_at	TRUE	TIMM13	Q8N6T7|Q9Y5L4
502	IGLC2	IGLC2	IGLC2	IGLC2	ENSG00000100208	F:antigen binding|P:immune response|F:oxidoreductase activity|P:metabolism|C:integral to membrane|C:membrane|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...	3823|6955|16491|8152|16021|16020|30106|19883|19885	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|SDR|ADH_short_C2|Ig_V-set|Ig_V-set_sub|tRNA-synt_I	IPR007110|IPR013783|IPR003597|IPR003006|IPR002198|IPR002347|IPR013106|IPR003596|IPR001412			Cluster 2	Clustered	5,57716E+15	IGLC2	209138_x_at|211655_at|215035_at|215036_at|215214_at|215379_x_at|216566_at|216708_x_at|216984_x_at|217235_x_at	217235_x_at	TRUE	IGLC2	P01842|Q2LC19|Q2LE81|Q3YLD4|Q567P1|Q58IU4|Q5CZ94|Q5FWF9|Q6E0Y0|Q6GMV7|Q6GMV8|Q6GMW3|Q6GMW4|Q6GMW6|Q6GMX3|Q6GMX4|Q6IN99|Q6IPQ0|Q6NS96|Q6P2J1|Q6P5S3|Q6PIK1|Q6PIQ7|Q6PJA3|Q6PJG0|Q6PJR7|Q6PKH6|Q7Z2U3|Q7Z2U7|Q8N355|Q8N5F4|Q8NEJ1|Q8TBC9|Q8TBD0|Q8TCJ5|Q8WUK3|Q96E61|Q96I69|Q6PJ28|Q96JD0|Q96JD1|Q6DHW4|Q6NS95|Q9NSD6
503	TRA@	TRA@	TRA@	TRA@	ENSG00000166056	C:plasma membrane|F:MHC protein binding|F:peptide antigen binding|P:immune response	5886|42287|42605|6955	Ig-like|Ig-like_fold|Ig_sub|Ig_V-set|DUF1968|Ig_V-set_sub	IPR007110|IPR013783|IPR003599|IPR013106|IPR015370|IPR003596			Cluster 8	Clustered	1,55556E+16	TRA@	209670_at|209671_x_at|210972_x_at|211902_x_at|215524_x_at|215540_at|215769_at|215796_at|216191_s_at|217056_at|217394_at	217394_at	TRUE	TRA@	Q6P4I7|Q2YD82|Q3KQR9|Q6IPR8|Q6IRV4|Q6NS93|Q6NSA0|Q6NSA1|Q6NSA6|Q6P4G7|Q6PI94|Q6PIP7|Q8WUD0|P04437|Q6GMW8|Q6PIZ8|Q6PIM6|---|Q6PJ56
504	ATP2A3	ATP2A3	ATP2A3	ATP2A3	ENSG00000074370	C:integral to plasma membrane|C:sarcoplasmic reticulum|F:calcium-transporting ATPase activity|P:calcium ion transport|P:transport|C:membrane|F:ATP binding|F:ATPase activity, coupled to transmembrane m...|P:cation transport	5887|16529|5388|6816|6810|16020|5524|15662|6812	ATPase_P|ATPase_P_cat_C|ATPase_P_cat_N|Calcium_ATPase|Dehalogen-like_hydro|E1-E2_ATPase_reg|H_ATPase	IPR001757|IPR006068|IPR004014|IPR005782|IPR005834|IPR008250|IPR000695	Calcium signaling pathway	4020		Unclustered	1125	ATP2A3	207521_s_at|207522_s_at|213036_x_at|213042_s_at	213042_s_at	TRUE	ATP2A3	Q6JHX1|Q93084
505	SRP9	SRP9	SRP9	SRP9	ENSG00000143742	C:signal recognition particle receptor complex|F:RNA binding|F:signal recognition particle binding|C:signal recognition particle (sensu Eukaryota)|P:negative regulation of translational elonga...|P:protein targeting|C:nucleus	5785|3723|5047|5786|45900|6605|5634	SRP9|MRG	IPR008832|IPR008676	Protein export	3060		Unclustered	6,66667E+15	SRP9	201273_s_at	201273_s_at	TRUE	SRP9	P49458|Q659G3|Q6NSB1|Q6NVX0|Q6P2S0|Q8WTW0|Q8WVW9
506	GTF2I	GTF2I	GTF2I	GTF2I	ENSG00000077809	F:general RNA polymerase II transcription fac...|F:protein binding|F:transcription factor activity|P:signal transduction|P:transcription initiation from RNA polymeras...	16251|5515|3700|7165|6367	GTF2I	IPR004212	Basal transcription factors	3022		Unclustered	2,22222E+15	GTF2I	201065_s_at|210891_s_at|210892_s_at	210892_s_at	TRUE	GTF2I	P78347|Q499G6|Q86U51
507	RPS6	RPS6	RPS6	RPS6	ENSG00000137154	C:cytosolic small ribosomal subunit (sensu Eu...|C:nucleus|F:protein binding|F:structural constituent of ribosome|P:glucose homeostasis|P:protein biosynthesis|C:intracellular|C:ribosome	5843|5634|5515|3735|42593|6412|5622|5840	Ribosom_S6_euk|Ribosomal_S6E	IPR014401|IPR001377			Cluster 1	Clustered	8,28827E+14	RPS6	200081_s_at|201254_x_at|209134_s_at	209134_s_at	TRUE	RPS6	P62753|Q4VBY7|Q96DV6|Q9BZU1
508	214836_x_at	214836_x_at		214836_x_at		C:integral to membrane|C:membrane|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...|P:immune response	16021|16020|30106|19883|19885|6955	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|Ig_V-set|Ig_V-set_sub	IPR007110|IPR013783|IPR003597|IPR003006|IPR013106|IPR003596			Cluster 2	Clustered	5,07407E+15	214836_x_at	214836_x_at	214836_x_at	TRUE	214836_x_at	Q502W4|Q569I9|Q5EFE6|Q6GMV9|Q6GMW0|Q6GMW1|Q6GMX0|Q6GMX8|Q6GMX9|Q6P491|Q6P5R5|Q6P5S8|Q6PIH4|Q6PIH6|Q6PIH7|Q6PIL8|Q6PIT5|Q6PJF2|Q7Z473|Q8NEK0|Q8TCD0|Q9UL78|Q9UL83|Q9UL85|Q9UL86
509	HNRPA3P1	HNRPA3P1	HNRPA3P1	HNRPA3P1	ENSG00000170144	C:ribonucleoprotein complex|F:RNA binding|F:nucleotide binding	30529|3723|166	a_b_plait_nuc_bd|RRM_RNP1|Eggshell	IPR012677|IPR000504|IPR002952				Unclustered	0	HNRPA3P1	206808_at|206809_s_at|211930_at|211931_s_at|211932_at	211932_at	TRUE	HNRPA3P1	P51991|Q53RW7|Q65ZQ3|Q66K53|Q8NFG3
510	POLR2I	POLR2I	POLR2I	POLR2I	ENSG00000105258	F:DNA-directed RNA polymerase activity|F:zinc ion binding|P:transcription from RNA polymerase II promoter	3899|8270|6366	RNA_polM|RNApol_C11|TFIIS|Znf_TFIIS_2	IPR001529|IPR012164|IPR001222|IPR013138	Purine metabolism|Pyrimidine metabolism|RNA polymerase	230|240|3020		Unclustered	16	POLR2I	212955_s_at	212955_s_at	TRUE	POLR2I	P36954
511	NDUFS7	NDUFS7		NDUFS7		F:oxidoreductase activity, acting on NADH or ...|P:mitochondrial electron transport, NADH to u...|F:NADH dehydrogenase (ubiquinone) activity	16655|6120|8137	NADH_DH_20kDa|NiFe_hyd_3_ssu/Q_oxred_NuoB|NuoB|Oxidored_q6|TNFR_c6	IPR006138|IPR014406|IPR014659|IPR006137|IPR001368	Oxidative phosphorylation	190	Cluster 13	Clustered	1,38776E+16	NDUFS7	211752_s_at	211752_s_at	TRUE	NDUFS7	O75251|Q2T9H7|Q6ZQU6|Q6ZS38|Q7LD69|Q8N1U1|Q8NAS7|Q9H3K5
512	IGHV1-69	IGHV1-69		IGHV1-69		C:membrane|F:antigen binding|C:membrane fraction|P:immune response|C:integral to membrane|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...	16020|3823|5624|6955|16021|30106|19883|19885	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|Ig_V-set|Ig_V-set_sub	IPR007110|IPR013783|IPR003597|IPR003006|IPR013106|IPR003596			Cluster 25	Clustered	3,43802E+14	IGHV1-69	211634_x_at|211635_x_at|211640_x_at	211640_x_at	TRUE	IGHV1-69	O95973|P01871|P20769|Q5FWG0|Q6GMX5|Q6GMX6|Q6GMY2|Q6PI81|Q86TT1|Q8NF17|Q8WUK1|Q8WUX4|Q96AA6|Q96BB9|Q96EY0|Q9BQB8|Q9BU10|Q9UL74|Q9UL75|Q9UL84|Q6NSA4|Q9UL89
513	IGHA1	IGHA1	IGHA1	IGHA1	ENSG00000182414	C:membrane fraction|F:antigen binding|P:immune response|C:integral to membrane|C:membrane|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...|C:integral to plasma membrane|P:cellular defense response (sensu Vertebrata)|F:receptor activity	5624|3823|6955|16021|16020|30106|19883|19885|5887|16066|4872	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|Ig_V-set|Ig_V-set_sub|Ig|HTHAraC	IPR007110|IPR013783|IPR003597|IPR003006|IPR013106|IPR003596|IPR013151|IPR000005			Cluster 2	Clustered	5,57716E+15	IGHA1	211636_at|211693_at|211868_x_at|215118_s_at|216318_at|216541_x_at|216542_x_at|216557_x_at|216706_x_at|217022_s_at|217169_at	217169_at	TRUE	IGHA1	---|Q569J1|Q6GMX2|Q6GMX7|Q6MZV6|Q6MZW0|Q6MZX9|Q6N041|Q6N090|Q6N091|Q6N092|Q6NYH3|Q6P089|Q8N5K4|Q8NCL6|Q8WY24|Q96DK0|Q96K68|Q96KX8|Q96QS0|Q9BRV0|Q9NPP6|Q9UP60|P01860|Q49AS2|Q569F4|Q5EBM2|Q5EFE5|Q68CN4|Q6GMW7|Q6GMX1|Q6IN78|Q6MZQ6|Q6MZU6|Q6MZV7|Q6N030|Q6N089|Q6N094|Q6N095|Q6N096|Q6N097|Q6P055|Q6PJ95|Q6PJF1|Q6PYX1|Q6ZP85|Q7Z351|Q7Z5W1|Q7Z7P5|Q86TT2|Q8N4Y9|Q9UL72|Q9UL87|Q9UL94|Q9UL95|Q9Y298|Q6NSA4|Q6ZW64|Q6ZW65|Q9UL89|Q9HCC1|Q6ZVX0|Q7Z374|Q7Z379|Q9UGP3|Q9UL88|Q9UL91
514	TMEM123	TMEM123	TMEM123	TMEM123	ENSG00000152558								Unclustered	6,66667E+15	TMEM123	211967_at	211967_at	TRUE	TMEM123	Q8N131
515	RPS2	RPS2	RPS2	RPS2	ENSG00000182914	C:cytosolic small ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|F:ATP binding|F:protein serine/threonine kinase activity|F:transferase activity|P:MAPKKK cascade|P:negative regulation of JNK cascade|P:positive regulation of JNK cascade|P:protein amino acid autophosphorylation|C:intracellular|C:ribosome|C:small ribosomal subunit	5843|3723|3735|6412|5524|4674|16740|165|46329|46330|46777|5622|5840|15935	dsRNA-bd-like|Ribosomal_protein_S5_N|Ribosomal_S5|Ribosomal_S5_C|Ribosomal_S5_D2-type_fold|Ribosomal_S5_euk/arc|S10_plectin_N|Prot_kinase|Ser_thr_pkin_AS|Ser_thr_pkinase	IPR014720|IPR013810|IPR000851|IPR005324|IPR014721|IPR005711|IPR005326|IPR000719|IPR008271|IPR002290	Ribosome	3010	Cluster 11	Clustered	16	RPS2	203107_x_at|212433_x_at|217464_at|217466_x_at|221798_x_at	221798_x_at	TRUE	RPS2	P15880|P46783|Q3MIB1|Q8J014|Q8N5L9|Q8NI61|Q8NI62|Q9BSW5|Q3KQT6|Q6IPX5|Q9H2K8|Q9P0C6
516	U16	U16	U16	U16	ENSG00000174444	C:membrane fraction|F:MAP kinase kinase kinase activity|F:protein binding|F:protein homodimerization activity|F:protein kinase binding|F:protein serine/threonine kinase activity|P:activation of MAPKK activity|P:activation of NF-kappaB transcription factor|P:JNK cascade|P:protein amino acid autophosphorylation|C:cytosolic large ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome|F:ATP binding|F:nucleotide binding|F:protein-tyrosine kinase activity|F:transferase activity|P:protein amino acid phosphorylation|C:integral to membrane|F:receptor activity	5624|4709|5515|42803|19901|4674|186|51092|7254|46777|5842|3723|3735|6412|5622|5840|5524|166|4713|16740|6468|16021|4872	Prot_kinase|Ser_thr_pkin_AS|Tyr_pkinase|Ribos_L4_L1E_arc|Ribosomal_L4/L1E|Ald_DH	IPR000719|IPR008271|IPR001245|IPR013000|IPR002136|IPR002086	Ribosome	3010	Cluster 1	Clustered	7,7624E+15	U16	200089_s_at	200089_s_at	TRUE	U16	O43283|P36578|Q15450|Q2NKN3|Q4VBR0|Q53G74|Q59GY2
517	RPL30	RPL30	RPL30	RPL30	ENSG00000156482			Ribosomal_L30e|Ribosomal_L7A|DUF59	IPR000231|IPR004038|IPR002744			Cluster 1	Clustered	8,0983E+15	RPL30	200062_s_at	200062_s_at	TRUE	RPL30	P62888|Q502Z6|Q9H5X1
518	DDX5	DDX5	DDX5	DDX5	ENSG00000108654	C:nucleus|F:RNA helicase activity|P:cell growth|F:ATP binding|F:ATP-dependent helicase activity|F:hydrolase activity|F:nucleic acid binding|F:nucleotide binding|F:RNA binding	5634|3724|16049|5524|8026|16787|3676|166|3723	DEAD-like_N|DEAD/DEAH_N|DEAD_box|DEAD_Q_motif|Helic_SF1/SF2_ATP_bd|Helicase_C|P68HR	IPR014001|IPR011545|IPR000629|IPR014014|IPR014021|IPR001650|IPR012587			Cluster 9	Clustered	234	DDX5	200033_at	200033_at	TRUE	DDX5	P17844|Q53Y61|Q59E92|Q7Z2V5
519	BIRC2	BIRC2	BIRC2	BIRC2	ENSG00000110330	F:protein binding|F:signal transducer activity|P:cell surface receptor linked signal transdu...|P:positive regulation of I-kappaB kinase/NF-k...	5515|4871|7166|43123	CARD|DEATH_like|Prot_inh_I32_IAP|Znf_RING	IPR001315|IPR011029|IPR001370|IPR001841	Apoptosis|Focal adhesion	4210|4510	Cluster 19	Clustered	108	BIRC2	202076_at	202076_at	TRUE	BIRC2	Q13490
520	ZNF638	ZNF638	ZNF638	ZNF638	ENSG00000075292	C:cytoplasm|C:nucleoplasm|F:double-stranded DNA binding|F:RNA binding|P:RNA splicing|C:nucleus	5737|5654|3690|3723|8380|5634	RRM_RNP1|Znf_C2H2|Znf_C2H2_matrin|Znf_U1	IPR000504|IPR007087|IPR000690|IPR003604			Cluster 12	Clustered	1,55556E+16	ZNF638	211257_x_at|213775_x_at	213775_x_at	TRUE	ZNF638	Q14966|Q6ZQV0
521	RPL35A	RPL35A	RPL35A	RPL35A	ENSG00000182899	C:nucleus|F:ATP-dependent RNA helicase activity|F:protein binding|P:mRNA export from nucleus|P:nuclear mRNA splicing, via spliceosome	5634|4004|5515|6406|398	DEAD-like_N|DEAD/DEAH_N|DEAD_Q_motif|Helic_SF1/SF2_ATP_bd|Helicase_C|Ribosomal_L35AE|Dysbindin	IPR014001|IPR011545|IPR014014|IPR014021|IPR001650|IPR001780|IPR007531	Ribosome	3010	Cluster 1	Clustered	9,46281E+15	RPL35A	213687_s_at|215208_x_at|215249_at	215249_at	TRUE	RPL35A	O00148|P18077|Q9BQY9
522	NACA	NACA	NACA	NACA	ENSG00000196531	C:cytoplasm|C:nascent polypeptide-associated complex|P:protein biosynthesis	5737|5854|6412	NAC|UBA/Transl_elong_EF1B_N	IPR002715|IPR000449			Cluster 24	Clustered	6,00889E+16	NACA	200735_x_at|208635_x_at|222018_at	222018_at	TRUE	NACA	Q13765|Q3KQV4|Q6NT22|Q9BZK3
523	BTF3	BTF3	BTF3	BTF3	ENSG00000173909	F:RNA polymerase II transcription factor acti...|P:transcription from RNA polymerase II promoter	3702|6366	NAC	IPR002715				Unclustered	2,57143E+15	BTF3	208517_x_at|211939_x_at|214800_x_at	214800_x_at	TRUE	BTF3	P20290
524	HLA-F	HLA-F	HLA-F	HLA-F	ENSG00000137403	C:integral to membrane|C:MHC class I protein complex|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...|P:antigen presentation	16021|42612|30106|19883|19885|19882	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|MHC_I_alpha_A1A2	IPR007110|IPR013783|IPR003597|IPR003006|IPR001039			Cluster 5	Clustered	30625	HLA-F	204806_x_at|221875_x_at|221978_at	221978_at	TRUE	HLA-F	Q860R0|Q861E9|Q861F0|Q8WLP5|Q95HC0|Q6ZUW0
525	HLA-A	HLA-A		HLA-A		C:integral to plasma membrane|F:MHC class I receptor activity|P:immune response|F:protein binding|C:MHC class I protein complex|P:antigen presentation|C:integral to membrane|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...	5887|30106|6955|5515|42612|19882|16021|19883|19885	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|MHC_I_alpha_A1A2|MHC_I_alpha_C	IPR007110|IPR013783|IPR003597|IPR003006|IPR001039|IPR010579	Cell adhesion molecules (CAMs)|Antigen processing and presentation|Natural killer cell mediated cytotoxicity|Type I diabetes mellitus	4514|4612|4650|4940	Cluster 5	Clustered	30625	HLA-A	215313_x_at	215313_x_at	TRUE	HLA-A	O02922|O02968|O19520|O19521|O19642|O19671|O19672|O19689|P01891|P01892|P04439|P05534|P10314|P13746|P16188|P16189|P16190|P18462|P30443|P30450|P30453|P30455|P30456|P30457|P30459|P30512|P79603|Q09160|Q29689|Q29724|Q29739|Q29740|Q29741|Q29756|Q29757|Q29907|Q29926|Q29945|Q29946|Q29947|Q2LC93|Q2LC95|Q2MJJ5|Q2MJJ6|Q52YL7|Q53Z42|Q59GJ2|Q5FWE1|Q5S3G1|Q5S3G3|Q5SPM2|Q6P6D0|Q6ZUW0|Q70I55|Q861E7|Q861F6|Q861F7|Q8HX85|Q8WUX3|Q95360|Q95361|Q95J05|Q95J06|Q9GJ24|Q9GJ44|Q9GJ45|Q9TQ65|Q9TQ73|Q9TQ74|Q9TQB6|Q9UM27
526	RPL18A	RPL18A	RPL18A	RPL18A	ENSG00000184633	C:cytosolic large ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome	5842|3723|3735|6412|5622|5840	Ribosomal_L18ae	IPR002670	Ribosome	3010		Unclustered	125	RPL18A	200869_at|216383_at|217313_at	217313_at	TRUE	RPL18A	Q02543|Q53HD3|Q32XH3|---
527	RPL13	RPL13	RPL13	RPL13	ENSG00000200084	C:cytosolic ribosome (sensu Eukaryota)|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:ribosome	5830|3723|3735|6412|5840	Ribosomal_L13E	IPR001380	Ribosome	3010	Cluster 11	Clustered	16	RPL13	208929_x_at|212734_x_at|212933_x_at|214351_x_at|214976_at	214976_at	TRUE	RPL13	P26373|Q3KQT8|Q567Q8|Q6NZ55|Q8N844
528	RPL29	RPL29	RPL29	RPL29	ENSG00000162244	C:cytosolic large ribosomal subunit (sensu Eu...|F:heparin binding|F:RNA binding|F:structural constituent of ribosome|P:embryo implantation|P:protein biosynthesis|F:GTPase activity|P:small GTPase mediated signal transduction|C:intracellular|C:ribosome	5842|8201|3723|3735|7566|6412|3924|7264|5622|5840	Ribosomal_L29e	IPR002673	Ribosome	3010	Cluster 23	Clustered	10	RPL29	200823_x_at|213969_x_at	213969_x_at	TRUE	RPL29	P47914|Q6IPI1|Q6IPY3|Q9P1K2
529	GNB2L1	GNB2L1		GNB2L1		F:protein kinase C binding|F:receptor binding|P:protein kinase C activation|P:signal transduction	5080|5102|7205|7165	WD40	IPR001680			Cluster 23	Clustered	108	GNB2L1	200651_at|222034_at	222034_at	TRUE	GNB2L1	P63244|Q53HU2|Q5J8M6|Q5VLR4|Q6FH47
530	RPS15A	RPS15A	RPS15A	RPS15A	ENSG00000134419	C:cytosolic small ribosomal subunit (sensu Eu...|F:protein binding|F:structural constituent of ribosome|P:protein biosynthesis	5843|5515|3735|6412	Ribosomal_S8|ExoRNase_PH_dom1|KH|KH_type_1|NA-bd_OB-fold|PNPase|S1_RNA-bd	IPR000630|IPR001247|IPR004087|IPR004088|IPR012340|IPR012162|IPR003029	Purine metabolism|Pyrimidine metabolism|Ribosome	230|240|3010		Unclustered	6,44291E+15	RPS15A	200781_s_at	200781_s_at	TRUE	RPS15A	P62244|Q3MHD9|Q8TCS8
531	RPL11	RPL11		RPL11				Ribosomal_L5|Ribosomal_L5_mit	IPR002132|IPR003236			Cluster 1	Clustered	7,88166E+15	RPL11	200010_at	200010_at	TRUE	RPL11	P62913
